"area_swept_ha_der","date_dim$year","date_yyyymmdd","depth_hi_prec_m","door_width_m_der","fluorescence_at_surface_mg_per_m3_der","invertebrate_weight_kg","latitude_dd","leg","longitude_dd","net_height_m_der","net_width_m_der","nonspecific_organics_weight_kg","o2_at_gear_ml_per_l_der","pass","performance","project","salinity_at_gear_psu_der","sampling_end_hhmmss","sampling_start_hhmmss","target_station_design_dim$stn_invalid_for_trawl_date_whid","temperature_at_gear_c_der","temperature_at_surface_c_der","trawl_id","turbidity_ntu_der","vertebrate_weight_kg","vessel"
"1.679152094784","2010","20101012","202.9076","43.7200","","181.340","33.77638889","5","-119.97638889","5.3063","13.6368","","1.5421","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1330","074315","072512","0","9.1586","","201003018166","","51.240","Raven"
"2.022963071043","2010","20101012","134.9024","39.3800","","22.530","33.67416667","5","-119.98111111","5.5755","13.0597","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","144521","142518","0","9.4075","","201003018167","","95.690","Raven"
"1.452075721200","2010","20101012","1129.3535","42.7800","","19.750","33.53527778","5","-120.21500000","4.8277","13.4472","","0.5292","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4824","174129","172453","0","3.7301","","201003018168","","59.060","Raven"
"1.488166249416","2010","20101013","473.6068","43.7200","","9.070","32.81361111","5","-120.11972222","5.4133","13.7096","","0.4265","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2367","074438","072724","0","5.8870","","201003018169","","102.300","Raven"
"1.740100363848","2010","20101013","1117.3968","50.5600","","52.320","32.63250000","5","-119.90277778","4.6219","15.1382","","0.6538","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4996","103655","101936","0","","","201003018170","","59.370","Raven"
"1.987889085091","2010","20101013","933.0613","50.3400","","4.490","32.38222222","5","-119.88500000","4.4751","15.1073","","0.4612","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4629","154529","152659","0","4.0575","","201003018171","","230.580","Raven"
"1.625658058850","2010","20101013","419.0421","42.9600","","5.910","32.34444444","5","-119.66166667","5.4990","13.4170","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","183203","181446","0","6.6790","","201003018172","","85.450","Raven"
"2.125108809629","2010","20101014","1023.2737","49.7200","","80.760","32.64416667","5","-118.80388889","4.5853","14.9851","","0.4272","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4776","072044","070056","0","4.0273","","201003018173","","57.630","Raven"
"1.365495900230","2010","20101014","308.7248","37.5800","","95.710","32.72222222","5","-118.38777778","5.8798","12.0505","","0.9302","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2376","103232","101620","0","8.3610","","201003018174","","18.510","Raven"
"1.550082036391","2010","20101014","510.3243","41.7100","","3.480","32.31333333","5","-118.12027778","5.2962","13.4267","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","163100","161440","0","5.9668","","201003018175","","23.330","Raven"
"1.927509297350","2010","20101015","541.5840","46.6000","","15.057","32.74333333","5","-117.83861111","4.7292","14.4950","79.922","0.3320","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2989","093009","091137","0","6.3199","","201003018177","","34.770","Raven"
"1.877410514310","2010","20101015","1052.4794","40.7000","","8.650","32.87000000","5","-117.78305556","5.0771","14.1290","","0.5021","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4971","154902","152953","0","3.7804","","201003018181","","28.640","Raven"
"2.145802318794","2010","20101015","969.3683","46.2200","","26.610","33.02777778","5","-117.94416667","4.5645","14.8906","","0.4578","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4788","181234","175147","0","4.0294","","201003018182","","32.860","Raven"
"1.831797861930","2010","20101016","834.5446","43.7500","","13.310","33.06277778","5","-117.82916667","4.9981","13.5390","","0.2786","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4411","071527","065717","0","4.5340","","201003018183","","80.870","Raven"
"1.717801298038","2010","20101016","936.4914","38.3600","","22.070","33.14000000","5","-118.01833333","5.1970","12.3907","","0.3628","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4602","093612","091828","0","4.2838","","201003018184","","97.640","Raven"
"1.541603456904","2010","20101016","1241.7203","36.0700","","5.070","33.14444444","5","-118.48722222","5.3862","13.2541","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","152903","151231","0","4.0830","","201003018186","","54.970","Raven"
"1.421714932110","2010","20101016","441.4135","37.8200","","64.026","33.09416667","5","-118.67638889","5.3251","12.3462","92.509","0.4449","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.2710","174409","172820","0","6.6939","","201003018187","","43.970","Raven"
"1.405577308294","2010","20101017","686.6858","","","18.459","33.16694444","5","-118.71416667","5.1688","12.5897","8.783","0.2118","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3720","071937","070332","0","5.3533","","201003018188","","25.850","Raven"
"1.571992749810","2010","20101017","77.2458","40.0000","","45.410","33.85138889","5","-118.52833333","5.2469","12.6770","","3.2192","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.5511","155453","153722","0","10.7982","","201003018191","","306.460","Raven"
"1.744228824040","2010","20101017","61.2668","39.2700","","25.340","33.96638889","5","-118.56166667","5.1283","12.9068","","3.2989","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.4670","181541","175719","0","11.4502","","201003018192","","65.630","Raven"
"1.513189711598","2010","20101018","91.1057","37.8700","","200.670","33.94027778","5","-119.71000000","5.4944","12.4063","","2.6580","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.7187","074154","072442","0","10.3652","","201003018193","","45.850","Raven"
"1.926625254170","2010","20101018","204.4025","44.4800","","114.400","34.06805556","5","-119.34583333","4.9574","13.5158","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","102509","100721","0","9.2335","","201003018194","","1096.260","Raven"
"1.466897967528","2010","20101018","65.9454","39.1700","","2.440","34.09944444","5","-119.26555556","5.7420","12.4152","","3.7400","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.4826","144409","142641","0","11.2788","","201003018195","","250.510","Raven"
"1.785590341775","2010","20101019","73.2913","44.4900","","10.900","34.30111111","5","-119.53638889","5.1143","13.8175","","3.3679","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.5476","130349","124604","0","11.3529","","201003018196","","16.010","Raven"
"1.899167429472","2010","20101019","73.1558","43.5900","","116.560","34.31777778","5","-119.68861111","4.9981","13.4877","","3.0603","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.6035","141437","135619","0","11.3537","","201003018197","","71.050","Raven"
"1.906581862276","2010","20101020","211.8103","46.2500","","225.072","34.38861111","5","-120.51083333","4.6407","13.9118","123.456","1.3975","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1181","113849","112019","0","8.8443","","201003018199","","53.540","Raven"
"1.969049433676","2011","20110820","1142.9916","50.1300","","128.734","45.32972222","1","-124.96666667","4.5607","14.5652","","0.3729","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4435","112621","110401","0","3.2990","","201103008002","","129.350","Excalibur"
"1.389765205136","2011","20110820","1133.2652","","","61.460","45.39972222","1","-124.93777778","5.4322","13.8544","","0.3242","2","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","34.4303","135230","134238","0","3.4570","","201103008003","","80.200","Excalibur"
"1.672861934520","2011","20110820","1153.5884","43.2300","","57.530","45.59055556","1","-124.83555556","5.2912","13.5730","","0.3432","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4401","171516","165556","0","3.3779","","201103008004","","214.840","Excalibur"
"1.431256343316","2011","20110820","622.9926","44.3900","","4.410","45.68750000","1","-124.82750000","5.4351","13.3412","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","","195207","193553","0","5.0159","","201103008005","","107.010","Excalibur"
"1.550264124806","2011","20110821","374.1471","39.3600","","102.450","46.66111111","1","-124.79944444","5.3342","12.5077","","1.1210","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0444","124621","123007","0","6.1059","","201103008007","","123.730","Excalibur"
"1.496667238688","2011","20110821","596.2225","43.2800","","10.080","46.74750000","1","-124.91055556","5.5720","13.2368","","0.3742","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.1930","145341","143731","0","4.8647","","201103008008","","52.890","Excalibur"
"1.644609903374","2011","20110821","185.4548","38.7700","","152.089","46.76000000","1","-124.82444444","5.4507","12.3182","","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9510","162732","161006","0","6.8200","","201103008009","","457.900","Excalibur"
"1.468463459370","2011","20110821","298.6450","41.2400","","24.251","46.94027778","1","-124.83638889","5.3139","12.9057","2.227","","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.0079","193959","192313","0","6.3386","","201103008010","","504.770","Excalibur"
"1.537746822963","2011","20110822","995.7294","48.3300","","27.850","47.40388889","1","-125.24666667","5.2000","13.8177","","0.2461","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.3932","064508","062711","0","3.6729","","201103008011","","101.820","Excalibur"
"2.239328361604","2011","20110822","1080.4830","46.0200","","31.670","47.67638889","1","-125.54916667","5.2841","13.5244","","0.2907","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","34.4247","114508","112117","0","3.4220","","201103008012","","196.480","Excalibur"
"1.635141373042","2011","20110822","187.4234","38.9900","","12.810","48.15638889","1","-125.66083333","5.7672","12.2953","","2.2523","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9081","180427","174746","0","6.9593","","201103008013","","797.920","Excalibur"
"1.650749805495","2011","20110823","170.1752","45.4400","","8.380","48.37083333","1","-124.82805556","5.3168","13.5739","","2.0576","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9023","064653","062949","0","6.9943","","201103008014","","384.920","Excalibur"
"1.476747224550","2011","20110823","237.4449","40.9100","","13.010","48.20500000","1","-124.98027778","6.0674","12.9870","","1.6931","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9630","091019","085414","0","6.6040","","201103008015","","208.680","Excalibur"
"1.510903704450","2011","20110823","153.6773","40.7200","","6.160","48.17611111","1","-124.95944444","5.1459","12.8253","","1.9751","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9127","102216","100620","0","6.9600","","201103008016","","284.710","Excalibur"
"1.588294631959","2011","20110823","275.8040","43.6900","","41.341","48.13750000","1","-125.23416667","5.1957","13.3693","","1.4584","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9928","130244","124653","0","6.2883","","201103008017","","509.320","Excalibur"
"1.690488461088","2011","20110824","187.8007","39.5600","","107.100","47.63472222","1","-125.07250000","5.5224","12.4677","","1.3542","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9175","113428","111741","0","6.8970","","201103008022","","366.580","Excalibur"
"1.701921814232","2011","20110824","143.7452","41.7100","","9.120","47.65777778","1","-124.96083333","5.0521","13.0492","","1.2290","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8754","134836","133201","0","7.0623","","201103008023","","669.370","Excalibur"
"1.558867948194","2011","20110824","116.0642","37.1600","","19.560","47.55916667","1","-124.82166667","5.4226","12.0286","","1.4400","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8205","161429","155812","0","7.2489","","201103008024","","423.150","Excalibur"
"1.605070903122","2011","20110825","139.4062","44.6300","","22.650","47.02611111","1","-124.78861111","5.3733","12.7009","","1.0294","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.9118","064642","062928","0","7.0672","","201103008025","","376.900","Excalibur"
"1.399523562564","2011","20110825","118.9519","39.3900","","28.998","46.99694444","1","-124.70750000","5.4968","12.6138","0.270","0.7299","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8907","090133","084513","0","7.1321","","201103008026","","337.840","Excalibur"
"1.690525574280","2011","20110825","102.4319","41.7200","","32.772","46.95083333","1","-124.61138889","5.4279","13.1036","0.109","0.5832","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8950","110447","104749","0","7.1589","","201103008027","","183.710","Excalibur"
"1.693788515764","2011","20110825","93.4053","43.0100","","24.520","46.90250000","1","-124.53638889","5.3811","13.1242","","0.8432","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8931","125723","124021","0","7.1644","","201103008028","","412.760","Excalibur"
"1.410030415129","2011","20110825","64.7292","31.7300","","26.330","46.91416667","1","-124.40611111","6.2426","10.5823","","0.5362","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","33.8037","150241","144524","0","7.2965","","201103008029","","147.760","Excalibur"
